id_pagamento,id_contrato,numero_parcela,data_vencimento,data_pagamento,valor_parcela,valor_pago,forma_pagamento,indicador_contemplado,dias_atraso,pagamento_em_dia,percentual_pago,nome_assessoria,data_envio_assessoria,dias_em_atraso_inicial,valor_inadimplente_inicial,status_cobranca,score_interno_risco,regiao_cliente
PAG_0062240,CONTR_2026_09340,53,2026-01-03,2025-12-31,450,450.0,Débito Automático,Não,-3.0,True,1.0,Vértice Asset & Cobrança,2026-03-28,114,16586.34,Em Aberto,46.0,Sudeste
PAG_0062241,CONTR_2026_04245,20,2026-03-15,2026-03-13,600,600.0,Pix,Sim,-2.0,True,1.0,Vértice Asset & Cobrança,2026-03-06,65,5477.68,Ajuizado,86.0,Sul
PAG_0062242,CONTR_2026_02105,28,2025-12-27,2025-12-22,850,850.0,Pix,Não,-5.0,True,1.0,Acerta Crédito Integrado,2026-04-30,96,13859.48,Acordo Firmado,75.0,Nordeste
PAG_0062243,CONTR_2026_03669,9,2025-09-02,,450,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-27,36,3952.44,Ajuizado,61.0,Norte
PAG_0062244,CONTR_2026_04632,34,2025-09-18,,450,0.0,Boleto,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-04-24,41,1370.96,Acordo Firmado,51.0,Sudeste
PAG_0062245,CONTR_2026_02163,51,2025-03-26,2025-05-05,450,464.94,Débito Automático,Não,40.0,False,1.0332,Vértice Asset & Cobrança,2026-01-21,81,29098.05,Ajuizado,94.0,Sudeste
PAG_0062246,CONTR_2026_06475,2,2025-01-21,2025-01-19,450,450.0,Boleto,Não,-2.0,True,1.0,Acerta Crédito Integrado,2026-01-27,74,6599.7,Insucesso,35.0,Sudeste
PAG_0062247,CONTR_2026_04462,23,2025-12-15,2025-12-30,450,461.23,Boleto,Não,15.0,False,1.0249555555555556,Nexus Mediação Financeira,2026-04-07,87,8818.66,Acordo Firmado,22.0,Sudeste
PAG_0062248,CONTR_2026_03566,16,2025-09-22,2025-10-07,450,461.23,Débito Automático,Não,15.0,False,1.0249555555555556,Acerta Crédito Integrado,2026-01-17,82,7786.15,Em Aberto,27.0,Sul
PAG_0062249,CONTR_2026_05369,55,2025-07-03,,450,0.0,Débito Automático,Sim,0.0,True,0.0,Acerta Crédito Integrado,2026-01-12,142,9166.44,Acordo Firmado,55.0,Nordeste
PAG_0062250,CONTR_2026_02934,15,2026-02-28,2026-02-25,600,600.0,Boleto,Não,-3.0,True,1.0,Nexus Mediação Financeira,2026-04-21,84,4485.68,Em Aberto,28.0,Nordeste
PAG_0062251,CONTR_2026_03109,58,2025-09-03,2025-09-01,1200,1200.0,Boleto,Não,-2.0,True,1.0,Nexus Mediação Financeira,2026-02-14,88,7346.97,Em Aberto,20.0,Nordeste
PAG_0062252,CONTR_2026_00465,12,2026-01-07,,850,0.0,Boleto,Não,0.0,True,0.0,Vértice Asset & Cobrança ,2026-02-06,87,10867.2,Em Aberto,75.0,Sudeste
PAG_0062253,CONTR_2026_05341,4,2025-09-24,2025-12-09,600,627.05,Pix,Não,76.0,False,1.0450833333333334,Acerta Crédito Integrado,2026-04-05,87,6250.93,Insucesso,11.0,Sudeste
PAG_0062254,CONTR_2026_02921,57,2026-03-21,2026-03-28,1200,1226.77,Débito Automático,Não,7.0,False,1.0223083333333334,Vértice Asset & Cobrança,2026-02-14,120,31770.9,Insucesso,63.0,Nordeste
PAG_0062255,CONTR_2026_00811,7,2025-06-13,2025-06-12,450,450.0,Boleto,Sim,-1.0,True,1.0,Vértice Asset & Cobrança ,2026-03-21,96,335356.0,Acordo Firmado,20.0,Sul
PAG_0062256,CONTR_2026_05910,43,2025-10-14,2025-10-12,450,450.0,Boleto,Não,-2.0,True,1.0,Fênix Recuperação de Crédito,2026-04-17,65,16215.29,Acordo Firmado,95.0,Nordeste
PAG_0062257,CONTR_2026_05979,48,2025-10-24,,850,0.0,Boleto,Sim,0.0,True,0.0,Nexus Mediação Financeira,2026-01-19,89,1682.1,Acordo Firmado,32.0,Sudeste
PAG_0062258,CONTR_2026_06630,51,2025-07-27,2025-09-06,850,878.5,Boleto,Não,41.0,False,1.0335294117647058,Nexus Mediação Financeira,2026-02-08,143,137369.0,Ajuizado,68.0,Nordeste
PAG_0062259,CONTR_2026_00399,4,2025-09-29,2025-09-25,850,850.0,Boleto,Não,-4.0,True,1.0,Acerta Crédito Integrado,2026-03-13,137,6724.16,Insucesso,6.0,Sudeste
PAG_0062260,CONTR_2026_07701,28,2025-05-28,2025-05-28,600,600.0,Pix,Não,0.0,True,1.0,Vértice Asset & Cobrança ,2026-01-13,74,291536.0,Insucesso,60.0,Sudeste
PAG_0062261,CONTR_2026_01076,49,2025-04-02,,450,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-03-07,62,13632.12,Insucesso,12.0,Sul
PAG_0062262,CONTR_2026_07599,10,2025-07-21,2025-07-16,600,600.0,Boleto,Não,-5.0,True,1.0,Vértice Asset & Cobrança ,2026-01-25,59,2809.07,Acordo Firmado,37.0,Centro-Oeste
PAG_0062263,CONTR_2026_01863,47,2025-09-05,,850,0.0,Pix,Sim,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-25,9999,3706.14,Acordo Firmado,83.0,Nordeste
PAG_0062264,CONTR_2026_00886,40,2025-12-12,2025-12-22,450,460.49,Boleto,Não,10.0,False,1.023311111111111,Fênix Recuperação de Crédito,2026-03-19,126,6112.07,Insucesso,44.0,Sudeste
PAG_0062265,CONTR_2026_05539,17,2025-07-09,,600,0.0,Boleto,Sim,0.0,True,0.0,Nexus Mediação Financeira,2026-01-05,106,4921.06,Em Aberto,26.0,Centro-Oeste
PAG_0062266,CONTR_2026_02567,43,2025-12-18,2025-12-16,600,600.0,Boleto,Não,-2.0,True,1.0,Fênix Recuperação de Crédito,2026-01-03,109,49909.0,Em Aberto,84.0,Sudeste
PAG_0062267,CONTR_2026_01674,51,2025-06-12,2025-10-08,600,635.36,Pix,Não,118.0,False,1.0589333333333333,Acerta Crédito Integrado,2026-03-07,71,6026.64,Em Aberto,71.0,Sudeste
PAG_0062268,CONTR_2026_05260,26,2025-07-18,,1500,0.0,Boleto,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-02-18,75,7157.1,Em Aberto,95.0,Nordeste
PAG_0062269,CONTR_2026_06491,26,2025-04-01,2025-03-27,600,600.0,Pix,Não,-5.0,True,1.0,Nexus Mediação Financeira,2026-04-13,136,3660.2,Insucesso,51.0,Sudeste
PAG_0062270,CONTR_2026_01692,40,2025-12-07,2025-12-29,850,873.17,Débito Automático,Não,22.0,False,1.0272588235294118,Nexus Mediação Financeira,2026-01-19,185,5885.27,Ajuizado,11.0,Nordeste
PAG_0062271,CONTR_2026_04154,7,2025-06-17,,850,0.0,Débito Automático,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-04-27,96,2831.21,Acordo Firmado,51.0,Nordeste
PAG_0062272,CONTR_2026_00658,30,2025-11-25,,850,0.0,Boleto,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-04-22,103,2299.04,Insucesso,1.0,Nordeste
PAG_0062273,CONTR_2026_03257,7,2026-02-03,2026-03-19,850,879.34,Boleto,Não,44.0,False,1.0345176470588235,Nexus Mediação Financeira,2026-04-13,51,13625.2,Ajuizado,94.0,Centro-Oeste
PAG_0062274,CONTR_2026_06322,56,2025-12-15,2026-01-15,450,463.6,Pix,Sim,31.0,False,1.0302222222222224,Nexus Mediação Financeira,2026-04-01,84,8702.41,Acordo Firmado,6.0,Norte
PAG_0062275,CONTR_2026_04055,45,2025-11-17,2025-11-14,850,850.0,Débito Automático,Não,-3.0,True,1.0,Acerta Crédito Integrado,2026-04-14,102,3808.27,Acordo Firmado,35.0,Nordeste
PAG_0062276,CONTR_2026_09703,24,2025-12-14,2025-12-11,850,850.0,Pix,Não,-3.0,True,1.0,Acerta Crédito Integrado,2026-02-24,90,2540.87,Acordo Firmado,33.0,Sul
PAG_0062277,CONTR_2026_05247,3,2025-11-07,2025-12-15,600,619.52,Débito Automático,Não,38.0,False,1.0325333333333333,Acerta Crédito Integrado,2026-01-21,93,5460.1,Em Aberto,27.0,Norte
PAG_0062278,CONTR_2026_09261,12,2025-03-23,2025-04-21,600,617.74,Boleto,Não,29.0,False,1.0295666666666667,Vértice Asset & Cobrança,2026-03-28,94,7774.63,Acordo Firmado,61.0,Nordeste
PAG_0062279,CONTR_2026_06334,28,2025-03-01,2025-03-25,600,616.75,Débito Automático,Não,24.0,False,1.0279166666666666,Nexus Mediação Financeira,2026-04-12,54,13389.71,Acordo Firmado,38.0,Norte
PAG_0062280,CONTR_2026_09578,33,2026-02-18,2026-03-07,850,871.77,Débito Automático,Não,17.0,False,1.0256117647058822,Acerta Crédito Integrado,2026-02-25,97,7517.6,Ajuizado,45.0,Nordeste
PAG_0062281,CONTR_2026_02615,47,2025-12-11,2025-12-09,850,850.0,Boleto,Não,-2.0,True,1.0,Vértice Asset & Cobrança,2026-01-31,118,8134.81,Em Aberto,88.0,Nordeste
PAG_0062282,CONTR_2026_00772,12,2025-05-16,2025-05-11,600,600.0,Boleto,Não,-5.0,True,1.0,Acerta Crédito Integrado,2026-01-20,125,4724.41,Em Aberto,86.0,Nordeste
PAG_0062283,CONTR_2026_02575,22,2025-09-25,,600,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-03-06,81,1953.44,Acordo Firmado,38.0,Nordeste
PAG_0062284,CONTR_2026_02197,13,2025-07-23,2025-07-21,850,850.0,Pix,Sim,-2.0,True,1.0,Vértice Asset & Cobrança,2026-03-26,104,1694.31,Em Aberto,3.0,Sudeste
PAG_0062285,CONTR_2026_07934,37,2026-02-10,2026-02-08,450,450.0,Boleto,Não,-2.0,True,1.0,Vértice Asset & Cobrança,2026-01-20,92,12058.18,Insucesso,9.0,Sudeste
PAG_0062286,CONTR_2026_06358,6,2025-07-23,2025-08-30,850,877.66,Boleto,Sim,38.0,False,1.0325411764705883,Vértice Asset & Cobrança,2026-03-05,114,3737.3,Acordo Firmado,38.0,Sudeste
PAG_0062287,CONTR_2026_04716,51,2026-02-02,2026-01-29,600,600.0,Pix,Não,-4.0,True,1.0,Vértice Asset & Cobrança,2026-03-17,91,11292.62,Em Aberto,81.0,Sul
PAG_0062288,CONTR_2026_01998,44,2025-02-03,2025-01-30,600,600.0,Boleto,Não,-4.0,True,1.0,Fênix Recuperação de Crédito,2026-04-24,85,517203.0,Em Aberto,69.0,Norte
PAG_0062289,CONTR_2026_02083,2,2025-08-31,2025-09-05,600,612.99,Boleto,Não,5.0,False,1.02165,Vértice Asset & Cobrança,2026-03-15,143,501691.0,Ajuizado,82.0,Nordeste
PAG_0062290,CONTR_2026_08964,35,2025-11-22,2025-11-19,600,600.0,Débito Automático,Não,-3.0,True,1.0,Fênix Recuperação de Crédito,2026-04-22,113,5233.86,Insucesso,20.0,Nordeste
PAG_0062291,CONTR_2026_06364,33,2025-08-15,2025-08-10,600,600.0,Boleto,Não,-5.0,True,1.0,Vértice Asset & Cobrança,2026-04-12,41,1223.28,Acordo Firmado,98.0,Sudeste
PAG_0062292,CONTR_2026_01164,58,2025-09-04,2025-09-02,450,450.0,Pix,Sim,-2.0,True,1.0,Acerta Crédito Integrado,2026-03-29,68,9917.39,Insucesso,29.0,Sudeste
PAG_0062293,CONTR_2026_06942,4,2025-03-12,,600,0.0,Pix,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-03-20,124,10046.77,Ajuizado,87.0,Sudeste
PAG_0062294,CONTR_2026_06409,47,2025-07-26,,600,0.0,Pix,Não,0.0,True,0.0,Nexus Mediação Financeira,2026-02-08,25,3503.01,Em Aberto,65.0,Nordeste
PAG_0062295,CONTR_2026_04883,29,2026-02-22,,600,0.0,Boleto,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-03-13,110,3564.0,Insucesso,36.0,Centro-Oeste
PAG_0062296,CONTR_2026_05057,4,2026-02-19,,850,0.0,Pix,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-01-15,74,15344.41,Em Aberto,98.0,Sul
PAG_0062297,CONTR_2026_03694,37,2025-08-27,2025-09-03,850,868.96,Boleto,Não,7.0,False,1.0223058823529412,Fênix Recuperação de Crédito,2026-01-27,96,225192.0,Em Aberto,32.0,Nordeste
PAG_0062298,CONTR_2026_05677,33,2025-09-10,2025-09-08,850,850.0,Pix,Sim,-2.0,True,1.0,Nexus Mediação Financeira,2026-02-22,125,26036.04,Em Aberto,32.0,Sudeste
PAG_0062299,CONTR_2026_00773,47,2025-06-24,2025-06-19,1500,1500.0,Boleto,Não,-5.0,True,1.0,Fênix Recuperação de Crédito,2026-03-18,109,3528.9,Insucesso,51.0,Sul
PAG_0062300,CONTR_2026_00724,56,2025-03-18,2025-03-17,600,600.0,Boleto,Sim,-1.0,True,1.0,Acerta Crédito Integrado,2026-04-22,65,13014.74,Acordo Firmado,47.0,Sudeste
PAG_0062301,CONTR_2026_01219,3,2026-02-05,2026-03-14,600,619.33,Boleto,Sim,37.0,False,1.0322166666666668,Nexus Mediação Financeira,2026-03-17,87,8399.88,Acordo Firmado,25.0,Sudeste
PAG_0062302,CONTR_2026_00706,16,2025-04-20,2025-04-24,450,459.59,Pix,Não,4.0,False,1.021311111111111,Vértice Asset & Cobrança ,2026-01-14,96,16376.16,Ajuizado,100.0,Sudeste
PAG_0062303,CONTR_2026_09474,54,2025-06-30,,600,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-12,89,11737.3,Acordo Firmado,56.0,Nordeste
PAG_0062304,CONTR_2026_04538,28,2025-04-26,2025-04-24,450,450.0,Boleto,Não,-2.0,True,1.0,Nexus Mediação Financeira,2026-01-19,84,7454.67,Insucesso,77.0,Nordeste
PAG_0062305,CONTR_2026_00611,10,2025-06-30,,450,0.0,Pix,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-03-01,88,3267.09,Ajuizado,31.0,Nordeste
PAG_0062306,CONTR_2026_09924,52,2025-12-29,2026-02-05,600,619.52,Débito Automático,Não,38.0,False,1.0325333333333333,Nexus Mediação Financeira,2026-02-19,17,8410.42,Em Aberto,5.0,Sul
PAG_0062307,CONTR_2026_05055,52,2025-07-01,,450,0.0,Boleto,Sim,0.0,True,0.0,Vértice Asset & Cobrança,2026-01-15,97,207023.0,Em Aberto,80.0,Norte
PAG_0062308,CONTR_2026_09845,17,2025-07-14,2025-08-25,450,465.24,Boleto,Não,42.0,False,1.0338666666666667,Fênix Recuperação de Crédito,2026-04-09,-999,1231.27,Ajuizado,23.0,Sudeste
PAG_0062309,CONTR_2026_07976,21,2026-01-05,,600,0.0,Débito Automático,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-15,95,5382.1,Em Aberto,30.0,Sul
PAG_0062310,CONTR_2026_09094,56,2025-05-11,2025-06-19,450,464.79,Boleto,Não,39.0,False,1.0328666666666668,Acerta Crédito Integrado,2026-01-30,65,3318.68,Em Aberto,29.0,Nordeste
PAG_0062311,CONTR_2026_04047,56,2025-12-29,2026-01-24,600,617.15,Débito Automático,Não,26.0,False,1.0285833333333334,Vértice Asset & Cobrança,2026-03-05,104,11788.41,Acordo Firmado,50.0,Sul
PAG_0062312,CONTR_2026_08037,19,2025-11-03,2025-12-02,600,617.74,Boleto,Não,29.0,False,1.0295666666666667,Vértice Asset & Cobrança,2026-04-21,53,36088.53,Acordo Firmado,36.0,Nordeste
PAG_0062313,CONTR_2026_07532,19,2025-01-20,,850,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-07,69,10649.56,Acordo Firmado,68.0,Nordeste
PAG_0062314,CONTR_2026_07315,29,2025-12-01,2025-11-26,450,450.0,Boleto,Sim,-5.0,True,1.0,Fênix Recuperação de Crédito,2026-03-25,83,2964.08,Insucesso,16.0,Sudeste
PAG_0062315,CONTR_2026_08363,26,2026-01-01,2026-01-01,1200,1200.0,Pix,Não,0.0,True,1.0,Fênix Recuperação de Crédito,2026-02-15,107,9375.0,Acordo Firmado,28.0,Sudeste
PAG_0062316,CONTR_2026_07881,44,2025-02-12,,850,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-19,59,7654.33,Em Aberto,69.0,Sudeste
PAG_0062317,CONTR_2026_07123,1,2026-03-03,2026-03-27,850,873.73,Pix,Não,24.0,False,1.0279176470588236,Nexus Mediação Financeira,2026-04-13,152,4771.44,Insucesso,30.0,Sul
PAG_0062318,CONTR_2026_02400,10,2025-09-30,2025-10-31,850,875.7,Boleto,Não,31.0,False,1.0302352941176471,Nexus Mediação Financeira,2026-04-09,123,8551.12,Acordo Firmado,47.0,Nordeste
PAG_0062319,CONTR_2026_04956,57,2025-09-19,,600,0.0,Boleto,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-04-12,108,1321089.0,Acordo Firmado,65.0,Sul
PAG_0062320,CONTR_2026_01375,23,2026-03-18,2026-03-13,450,450.0,Pix,Não,-5.0,True,1.0,Fênix Recuperação de Crédito,2026-03-12,106,1304.34,Em Aberto,97.0,Nordeste
PAG_0062321,CONTR_2026_01597,15,2025-06-04,2025-06-04,850,850.0,Débito Automático,Não,0.0,True,1.0,Vértice Asset & Cobrança,2026-01-02,83,5427.4,Em Aberto,23.0,Sul
PAG_0062322,CONTR_2026_09188,40,2025-12-04,2026-01-15,850,878.78,Pix,Não,42.0,False,1.0338588235294117,Fênix Recuperação de Crédito,2026-04-02,80,10500.49,Em Aberto,71.0,Sudeste
PAG_0062323,CONTR_2026_06285,1,2025-06-15,2025-06-11,1500,1500.0,Débito Automático,Não,-4.0,True,1.0,Fênix Recuperação de Crédito,2026-03-14,89,14564.12,Acordo Firmado,39.0,Sudeste
PAG_0062324,CONTR_2026_00746,52,2025-10-17,2025-10-13,450,450.0,Boleto,Não,-4.0,True,1.0,Acerta Crédito Integrado,2026-04-14,59,8709.02,Acordo Firmado,77.0,Sudeste
PAG_0062325,CONTR_2026_05485,46,2025-06-24,2025-07-06,1200,1228.75,Boleto,Não,12.0,False,1.0239583333333333,Nexus Mediação Financeira,2026-03-27,48,9839.44,Em Aberto,93.0,Nordeste
PAG_0062326,CONTR_2026_08935,38,2025-08-15,2025-08-10,600,600.0,Boleto,Não,-5.0,True,1.0,Nexus Mediação Financeira,2026-01-09,120,2432.98,Acordo Firmado,19.0,Sudeste
PAG_0062327,CONTR_2026_09686,20,2026-02-27,2026-02-26,600,600.0,Boleto,Não,-1.0,True,1.0,Vértice Asset & Cobrança,2026-01-26,133,1802.13,Em Aberto,64.0,Sudeste
PAG_0062328,CONTR_2026_03521,51,2025-04-14,2025-04-14,1200,1200.0,Boleto,Não,0.0,True,1.0,Fênix Recuperação de Crédito,2026-01-16,154,21596.75,Em Aberto,15.0,Sul
PAG_0062329,CONTR_2026_03423,51,2026-03-20,2026-06-13,600,628.83,Pix,Não,85.0,False,1.0480500000000001,Acerta Crédito Integrado,2026-02-17,97,8143.7,Em Aberto,30.0,Sudeste
PAG_0062330,CONTR_2026_03156,20,2025-07-30,2025-07-27,450,450.0,Pix,Não,-3.0,True,1.0,Nexus Mediação Financeira,2026-02-28,140,18203.7,Insucesso,10.0,Sul
PAG_0062331,CONTR_2026_02724,23,2025-10-16,,1200,0.0,Pix,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-03-30,103,7586.05,Acordo Firmado,89.0,Sul
PAG_0062332,CONTR_2026_04269,31,2025-09-17,2025-09-17,450,450.0,Boleto,Não,0.0,True,1.0,Acerta Crédito Integrado,2026-04-29,58,3148.6,Em Aberto,55.0,Centro-Oeste
PAG_0062333,CONTR_2026_06026,49,2025-04-20,,450,0.0,Débito Automático,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-02-07,55,1244.0,Acordo Firmado,1.0,Sul
PAG_0062334,CONTR_2026_06062,17,2025-12-03,2025-12-24,600,616.16,Boleto,Não,21.0,False,1.0269333333333333,Vértice Asset & Cobrança,2026-03-26,56,1287.25,Em Aberto,94.0,Sul
PAG_0062335,CONTR_2026_04241,27,2025-06-17,,600,0.0,Boleto,Sim,0.0,True,0.0,Nexus Mediação Financeira,2026-04-14,73,3722.66,Acordo Firmado,6.0,Sudeste
PAG_0062336,CONTR_2026_03523,38,2025-09-11,2025-09-10,450,450.0,Boleto,Não,-1.0,True,1.0,Vértice Asset & Cobrança,2026-02-18,148,3157.87,Insucesso,32.0,Sudeste
PAG_0062337,CONTR_2026_01172,46,2025-10-09,,850,0.0,Boleto,Não,0.0,True,0.0,Vértice Asset & Cobrança ,2026-03-09,97,6338.48,Acordo Firmado,66.0,Nordeste
PAG_0062338,CONTR_2026_06270,5,2026-02-13,,600,0.0,Boleto,Não,0.0,True,0.0,Nexus Mediação Financeira,2026-04-16,107,591996.0,Ajuizado,19.0,Sul
PAG_0062339,CONTR_2026_06030,36,2025-12-18,2025-12-15,600,600.0,Pix,Não,-3.0,True,1.0,Fênix Recuperação de Crédito,2026-03-31,130,1219.04,Em Aberto,66.0,Sudeste
PAG_0062340,CONTR_2026_09857,44,2025-06-26,2025-06-26,600,600.0,Pix,Não,0.0,True,1.0,Fênix Recuperação de Crédito,2026-01-06,90,5707.93,Em Aberto,29.0,Nordeste
PAG_0062341,CONTR_2026_02723,36,2025-10-14,2025-10-10,450,450.0,Pix,Não,-4.0,True,1.0,Acerta Crédito Integrado,2026-03-12,28,1243.77,Insucesso,95.0,Nordeste
PAG_0062342,CONTR_2026_07634,51,2025-03-23,2025-04-24,600,618.34,Boleto,Não,32.0,False,1.0305666666666666,Vértice Asset & Cobrança ,2026-02-19,47,2655.45,Em Aberto,73.0,Norte
PAG_0062343,CONTR_2026_08875,23,2025-09-07,2025-09-04,600,600.0,Pix,Não,-3.0,True,1.0,fênix recuperação de crédito,2026-04-29,52,582493.0,Em Aberto,39.0,Sul
PAG_0062344,CONTR_2026_07243,52,2025-11-19,2025-11-19,600,600.0,Boleto,Não,0.0,True,1.0,Fênix Recuperação de Crédito,2026-02-26,74,1330648.0,Em Aberto,26.0,Sudeste
PAG_0062345,CONTR_2026_01510,32,2026-03-21,,450,0.0,Pix,Sim,0.0,True,0.0,Acerta Crédito Integrado,2026-01-11,53,5582.09,Em Aberto,78.0,Norte
PAG_0062346,CONTR_2026_07936,50,2025-12-23,2025-12-21,450,450.0,Débito Automático,Não,-2.0,True,1.0,Fênix Recuperação de Crédito,2026-03-16,85,6004.94,Acordo Firmado,53.0,Nordeste
PAG_0062347,CONTR_2026_02264,22,2025-01-22,2025-02-15,600,616.75,Pix,Não,24.0,False,1.0279166666666666,Vértice Asset & Cobrança,2026-03-23,87,1409.7,Acordo Firmado,39.0,Nordeste
PAG_0062348,CONTR_2026_06887,27,2025-02-22,,600,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-07,78,3080.72,Em Aberto,75.0,Sudeste
PAG_0062349,CONTR_2026_02285,51,2025-01-05,,850,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-04-19,105,6560.53,Em Aberto,39.0,Sul
PAG_0062350,CONTR_2026_02960,14,2025-08-21,2025-08-16,450,450.0,Pix,Não,-5.0,True,1.0,Acerta Crédito Integrado,2026-04-30,113,6594.53,Em Aberto,34.0,Nordeste
PAG_0062351,CONTR_2026_09849,36,2025-11-03,2025-11-01,450,450.0,Pix,Não,-2.0,True,1.0,Nexus Mediação Financeira,2026-03-11,108,26049.47,Insucesso,70.0,Nordeste
PAG_0062352,CONTR_2026_03267,11,2025-02-21,2025-06-19,450,476.52,Boleto,Sim,118.0,False,1.0589333333333333,Vértice Asset & Cobrança,2026-03-18,91,2607.15,Ajuizado,33.0,Centro-Oeste
PAG_0062353,CONTR_2026_09466,13,2025-05-06,,600,0.0,Débito Automático,Não,0.0,True,0.0,Vértice Asset & Cobrança ,2026-03-02,95,13999.0,Em Aberto,9.0,Nordeste
PAG_0062354,CONTR_2026_03519,49,2026-03-26,2026-03-23,600,600.0,Débito Automático,Não,-3.0,True,1.0,Fênix Recuperação de Crédito,2026-03-31,47,2718.14,Em Aberto,74.0,Sul
PAG_0062355,CONTR_2026_06216,39,2025-03-25,2025-07-18,450,476.08,Boleto,Não,115.0,False,1.0579555555555555,Acerta Crédito Integrado,2026-04-23,121,3624.79,Acordo Firmado,89.0,Sudeste
PAG_0062356,CONTR_2026_02016,10,2025-01-16,,450,0.0,Pix,Não,0.0,True,0.0,Vértice Asset & Cobrança,2026-01-14,76,22194.22,Em Aberto,27.0,Nordeste
PAG_0062357,CONTR_2026_09110,37,2025-11-21,,450,0.0,Boleto,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-04-08,89,953083.0,Em Aberto,47.0,Nordeste
PAG_0062358,CONTR_2026_09144,10,2026-03-15,2026-04-15,600,618.14,Boleto,Não,31.0,False,1.0302333333333333,Nexus Mediação Financeira,2026-02-17,84,5784.26,Acordo Firmado,82.0,Nordeste
PAG_0062359,CONTR_2026_07664,42,2025-06-12,2025-06-10,600,600.0,Boleto,Não,-2.0,True,1.0,Nexus Mediação Financeira,2026-01-09,123,4927.36,Acordo Firmado,96.0,Sudeste
PAG_0062360,CONTR_2026_08347,4,2026-02-27,2026-03-26,450,463.01,Pix,Sim,27.0,False,1.028911111111111,Acerta Crédito Integrado,2026-03-09,114,8781.25,Em Aberto,53.0,Sudeste
PAG_0062361,CONTR_2026_08493,11,2025-04-17,2025-04-17,600,600.0,Pix,Não,0.0,True,1.0,Vértice Asset & Cobrança,2026-04-07,90,10410.29,Acordo Firmado,100.0,Sul
PAG_0062362,CONTR_2026_08387,18,2025-10-05,2025-11-27,600,622.49,Pix,Não,53.0,False,1.0374833333333333,Vértice Asset & Cobrança ,2026-03-14,87,387428.0,Em Aberto,34.0,Nordeste
PAG_0062363,CONTR_2026_07565,38,2026-02-22,,600,0.0,Boleto,Não,0.0,True,0.0,Nexus Mediação Financeira,2026-03-24,163,9038.39,Em Aberto,94.0,Norte
PAG_0062364,CONTR_2026_06353,53,2025-04-01,2025-03-28,850,850.0,Boleto,Não,-4.0,True,1.0,Fênix Recuperação de Crédito,2026-03-11,71,5784.23,Em Aberto,39.0,Nordeste
PAG_0062365,CONTR_2026_01438,56,2025-05-02,2025-06-04,850,876.26,Boleto,Sim,33.0,False,1.0308941176470587,Acerta Crédito Integrado,2026-01-19,94,367135.0,Ajuizado,29.0,Nordeste
PAG_0062366,CONTR_2026_08925,42,2026-01-01,,1200,0.0,Boleto,Não,0.0,True,0.0,Fênix Recuperação de Crédito,2026-01-08,97,125241.0,Acordo Firmado,51.0,Sudeste
PAG_0062367,CONTR_2026_03045,59,2025-05-12,,1500,0.0,Boleto,Não,0.0,True,0.0,Acerta Crédito Integrado,2026-01-30,105,2053.37,Acordo Firmado,4.0,Sudeste
PAG_0062368,CONTR_2026_01452,18,2026-01-01,2026-01-17,600,615.17,Boleto,Não,16.0,False,1.0252833333333333,Nexus Mediação Financeira,2026-01-31,102,4627.9,Insucesso,96.0,Nordeste
PAG_0062369,CONTR_2026_07088,39,2025-11-10,,600,0.0,Boleto,Sim,0.0,True,0.0,Nexus Mediação Financeira,2026-02-09,72,11200.53,Em Aberto,45.0,Sudeste
PAG_0062370,CONTR_2026_04710,1,2026-01-18,2026-01-15,450,450.0,Pix,Sim,-3.0,True,1.0,Nexus Mediação Financeira,2026-04-21,85,1218.18,Acordo Firmado,29.0,Sudeste
PAG_0062371,CONTR_2026_01289,14,2026-01-25,2026-01-25,1200,1200.0,Boleto,Não,0.0,True,1.0,Fênix Recuperação de Crédito,2026-04-22,69,14168.8,Em Aberto,36.0,Nordeste
